Plot,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,rgr.h,size,perc.canopy.open,Comp.1,Comp.2,Comp.3,Elevation,Elevation.Group
122,192.3291667,0.166666667,19.13043478,83.11177285,0.432132964,0.271468144,0.296398892,DIOSXI,0.223143551,25,1.45,-1.805073808,-2.272995844,-1.014469195,1000,High
122,345.6814815,0.139333333,28.6407767,102.7701702,0.297297297,0.354354354,0.348348348,MYCEGR,0.133531393,40,1.45,-1.805073808,-2.272995844,-1.014469195,1000,High
122,298.6083333,0.137,74.76190476,154.8339506,0.518518519,0.259259259,0.222222222,SLOATO,0.171850257,19,1.45,-1.805073808,-2.272995844,-1.014469195,1000,High
122,259.35,0.117333333,16.19230769,79.56460177,0.306784661,0.461651917,0.231563422,PSEUIN,0.312374685,41,1.45,-1.805073808,-2.272995844,-1.014469195,1000,High
123,157.239548,0.143333333,11.76470588,63.50576155,0.403879064,0.184255562,0.411865374,KNEMFU,0.212561442,47,1.33,1.372092093,2.240494988,-2.417803708,1000,High
123,285.8,0.172,42.06896552,26.79375,0.09375,0.453125,0.453125,LINDME,0.133531393,16,1.33,1.372092093,2.240494988,-2.417803708,1000,High
123,238.55,0.112,29.27272727,86.74545455,0.363636364,0.295454545,0.340909091,PARACH,0.055569851,37,1.37,3.355976032,0.033430282,-1.464677716,1000,High
123,451.3416667,0.1105,45,78.26734104,0.173410405,0.231213873,0.595375723,MYCEHI,0.427444015,23,1.37,3.355976032,0.033430282,-1.464677716,1000,High
123,255.7454545,0.109,30.64516129,64.52293578,0.252293578,0.426605505,0.321100917,PARACH,0.09531018,33,1.37,3.355976032,0.033430282,-1.464677716,1000,High
123,313.3794872,0.177,25.34722222,119.8215686,0.382352941,0.264705882,0.352941176,MILISI,0.187211542,41,1.37,3.355976032,0.033430282,-1.464677716,1000,High
123,233.4555556,0.112,30.875,103.7580247,0.444444444,0.349794239,0.205761317,LINDME,0.117783036,27,1.37,3.355976032,0.033430282,-1.464677716,1000,High
124,261.7645161,0.138,22.10084034,105.6601563,0.403645833,0.309895833,0.286458333,POMETO,0.175890666,31,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,295.7666667,0.099333333,57.14285714,102.3092243,0.34591195,0.352201258,0.301886792,PARACH,0.169899037,32,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,295.8545455,0.096,59.55555556,126.1395349,0.426356589,0.348837209,0.224806202,PARACH,0.109199292,29,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,241.5714286,0.103,47.5,63.81132075,0.264150943,0.377358491,0.358490566,PARACH,0.09531018,22,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,405.4208333,0.101333333,44.21052632,120.1246914,0.296296296,0.422222222,0.281481481,PARACH,0.16034265,27,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,268.08125,0.092,25.35433071,107.2325,0.4,0.37,0.23,PARACH,0.15415068,35,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,263.5571429,0.084,70,95.83896104,0.363636364,0.38961039,0.246753247,PARACH,0.090971778,23,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
124,264.3823529,0.108,34.58333333,86.76640927,0.328185328,0.370656371,0.301158301,PARACH,0.176930708,37,1.59,1.808370999,-1.181337613,-1.967527087,1000,High
125,250.76,0.107666667,28.57142857,125.6592428,0.501113586,0.236080178,0.262806236,PARACH,0.164303051,33,2.03,2.373824174,0.115981152,0.70627527,1000,High
125,321.325,0.094,81.9047619,128.53,0.4,0.42,0.18,PSEUIN,0.530628251,17,2.03,2.373824174,0.115981152,0.70627527,1000,High
125,268.525,0.11,12.09912536,74.13266871,0.27607362,0.396728016,0.327198364,PARACH,0.126751706,42,2.03,2.373824174,0.115981152,0.70627527,1000,High
125,269.0962963,0.126333333,18,118.1398374,0.43902439,0.278745645,0.282229965,SAPRTE,0.207639365,16,2.03,2.373824174,0.115981152,0.70627527,1000,High
125,224.9416667,0.236,56.25,87.07419355,0.387096774,0.206451613,0.406451613,PITTKE,0.182321557,18,2.03,2.373824174,0.115981152,0.70627527,1000,High
125,247.0647059,0.11,33.33333333,117.0759582,0.473867596,0.324041812,0.202090592,PARACH,0.238411023,33,2.03,2.373824174,0.115981152,0.70627527,1000,High
126,226.6,0.153,90.95238095,73.20923077,0.323076923,0.323076923,0.107692308,DIOSXI,0.356674944,20,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,298.9916667,0.1185,56.92307692,137.9961538,0.461538462,0.25,0.288461538,PSEUIN,0.251314428,18,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,128.8957929,0.154333333,9.737417943,67.22160338,0.521518987,0.307848101,0.170632911,KNEMFU,0,27,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,149.7166667,0.161333333,10.48710602,82.34988541,0.550038197,0.266615737,0.183346066,KNEMFU,0.105360516,40,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,287.675,0.240333333,36,118.0205128,0.41025641,0.170940171,0.418803419,RHYNOB,0.182321557,12,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,326.7833333,0.095,100,116.7083333,0.357142857,0.357142857,0.285714286,PSEUIN,0.348306694,17,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,399.5,0.109666667,58.06451613,92.63768116,0.231884058,0.449275362,0.31884058,PSEUIN,0.251314428,18,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,188.8063492,0.194333333,10.75862069,66.59448751,0.352713178,0.458656331,0.188630491,BACCRA,0.068992871,30,3.05,-0.126002165,1.538590843,2.141553674,1100,High
126,175.2666667,0.1435,38.30188679,59.66524823,0.340425532,0.375886525,0.283687943,WALSYU,0.146603474,22,3.05,-0.126002165,1.538590843,2.141553674,1100,High
127,258.1043478,0.109666667,13.93617021,92.44671858,0.358175751,0.369299221,0.272525028,PSEUIN,0.273293335,46,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,264.5833333,0.2015,44.75409836,25.81300813,0.097560976,0.495934959,0.406504065,PARACH,0.032789823,31,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,269.7,0.1225,39.62025316,87.80930233,0.325581395,0.459302326,0.215116279,PARACH,0.268263987,34,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,272.3846154,0.103,19.00497512,71.05685619,0.260869565,0.369565217,0.369565217,PSEUIN,0.318453731,44,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,376.25,0.0985,145.4545455,176.3671875,0.46875,0.34375,0.1875,HARPCU,0.251314428,18,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,201.3411765,0.114666667,13.22368421,73.43313468,0.364719905,0.362336114,0.272943981,NEPHCH,0.200670695,44,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,184.5851852,0.143666667,53.22580645,72.22898551,0.391304348,0.269565217,0.339130435,WALSYU,0.105360516,20,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,215.86,0.1205,61.73913043,74.43448276,0.344827586,0.264367816,0.390804598,PARACH,0.054067221,19,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
127,235.38,0.119,18.25327511,45.98898757,0.195381883,0.470692718,0.3339254,PSEUIN,0.223143551,40,3.29,-0.14920914,-0.527206757,1.372634666,1100,High
128,198.5,0.1565,113.75,92.63333333,0.466666667,0.355555556,0.177777778,DIOSXI,0.287682072,20,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,206.590625,0.266,16.55405405,85.53844732,0.414048059,0.273567468,0.312384473,AMOODU,0.064538521,32,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,191.7326087,0.231333333,12.93103448,55.38273155,0.288854003,0.455259027,0.25588697,AMOODU,0.024692613,41,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,188.7306122,0.2575,18.64,72.62670157,0.384816754,0.327225131,0.287958115,AMOODU,0.039220713,26,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,195.582,0.184666667,12.68292683,76.79921466,0.392670157,0.178883072,0.428446771,CASTIN,0.15415068,28,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,349.4666667,0.138,124,38.82962963,0.111111111,0.555555556,0.333333333,PSEUIN,0.223143551,20,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,326.2,0.114333333,85.45454545,123.8734177,0.379746835,0.278481013,0.341772152,PSEUIN,0.245122458,23,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,285.66,0.2175,55.45454545,174.57,0.611111111,0.244444444,0.144444444,SAPRTE,0.559615788,14,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,483.51875,0.1415,45.57377049,108.2,0.223776224,0.426573427,0.34965035,POMETO,0.182321557,30,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
128,245.2938272,0.232333333,19.13043478,94.80681663,0.386503067,0.376278119,0.237218814,AMOODU,0.080042708,39,2.35,-0.586196156,1.380570188,-0.358082886,1100,High
129,210.4666667,0.1655,63.52941176,52.61666667,0.25,0.472222222,0.277777778,WALSYU,0.211309094,21,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,187.4666667,0.172,78.33333333,68.16969697,0.363636364,0.363636364,0.272727273,WALSYU,0.162518929,20,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,297.5875,0.093,61.11111111,82.66319444,0.277777778,0.375,0.347222222,PSEUIN,0.336472237,14,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,169.8441176,0.2405,36.85714286,77.33973214,0.455357143,0.3125,0.232142857,CAPPFO,0.223143551,15,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,220.7576923,0.1915,14.19491525,13.45242188,0.0609375,0.36875,0.5703125,DIOSHA,0.087011377,36,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,205.92,0.18,90.625,62.4,0.303030303,0.484848485,0.212121212,WALSYU,0.223143551,15,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,206.1819149,0.157333333,11.43356643,69.96787004,0.339350181,0.344163658,0.316486161,AGLAPE,0.133531393,32,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,245.1214286,0.1665,49.84126984,50.96584158,0.207920792,0.623762376,0.168316832,PARACH,0.133531393,32,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,327.8428571,0.098333333,23.97727273,46.42861272,0.141618497,0.526011561,0.332369942,PSEUIN,0.09531018,44,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,209.4333333,0.24,16.10169492,86.74753452,0.414201183,0.349112426,0.236686391,AMOODU,0.064538521,32,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
129,330.8666667,0.1015,37.16216216,70.9,0.214285714,0.44047619,0.345238095,POMETO,0.071458964,29,2.68,-0.502292628,1.490104867,-0.615045046,1100,High
130,256.2621622,0.235,10.4245283,21.37122464,0.083395943,0.079639369,0.836964688,BACCRA,0.167054085,26,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,154.6,0.170333333,60.76923077,76.50309278,0.494845361,0.268041237,0.237113402,WALSYU,0.125163143,17,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,198.9333333,0.175666667,77.2,78.52631579,0.394736842,0.328947368,0.276315789,WALSYU,0.223143551,25,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,202.1428571,0.174666667,64.23076923,82.02898551,0.405797101,0.376811594,0.217391304,WALSYU,0.054067221,19,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,185.95,0.141333333,48.33333333,82.64444444,0.444444444,0.277777778,0.277777778,WALSYU,0.194156014,17,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,272.5627451,0.115666667,27.35042735,112.2317186,0.411764706,0.404844291,0.183391003,PARACH,0.194156014,34,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,264.5984127,0.159,10.52631579,115.0244692,0.434713376,0.317675159,0.247611465,SAPRTE,0.362905494,46,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,206.3111111,0.1085,16.13636364,39.09052632,0.189473684,0.463157895,0.347368421,AMOOYU,0.200670695,22,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,482.325,0.1845,40.25,22.96785714,0.047619048,0.476190476,0.476190476,CHISSI,0.057158414,18,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
130,174.8,0.164,68.66666667,3.121428571,0.017857143,0.066964286,0.915178571,DIOSXI,0.405465108,15,1.93,-1.025139956,1.206155033,-0.440723745,1100,High
131,263.5875,0.106666667,40.33333333,108.6958763,0.412371134,0.350515464,0.237113402,PSEUIN,0.262364264,26,2.43,-0.045406528,0.847497193,0.20821629,1100,High
131,262.3363636,0.119333333,39.66666667,74.46967742,0.283870968,0.387096774,0.329032258,PARACH,0.262364264,26,2.43,-0.045406528,0.847497193,0.20821629,1100,High
131,253.51,0.118,38.35820896,110.2217391,0.434782609,0.291304348,0.273913043,PARACH,0.265703166,30,2.43,-0.045406528,0.847497193,0.20821629,1100,High
132,130.1673913,0.234666667,22.87878788,63.94631068,0.491262136,0.25631068,0.252427184,SYZYLA,0.361013346,33,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,376.525,0.108,49.34782609,115.8538462,0.307692308,0.480769231,0.211538462,PSEUIN,0.083381609,25,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,272.0333333,0.113333333,55.26315789,103.490942,0.380434783,0.413043478,0.206521739,PSEUIN,0.223143551,20,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,160.3625,0.1455,59.67741935,69.07923077,0.430769231,0.476923077,0.092307692,DIOSXI,0.223143551,15,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,293.0666667,0.1115,124.6666667,143.1255814,0.488372093,0.348837209,0.162790698,PSEUIN,0.171850257,19,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,287.7,0.132,138.1818182,107.8875,0.375,0.34375,0.28125,PSEUIN,0.30538165,19,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,210.9933333,0.110666667,18.04347826,101.0281154,0.478821363,0.384898711,0.136279926,PSEUIN,0.194156014,34,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,170.3740741,0.138666667,26.69491525,83.97748479,0.492900609,0.253549696,0.253549696,AMOOYU,0.435318071,34,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,309.2,0.125333333,58.57142857,100.5831325,0.325301205,0.43373494,0.240963855,PSEUIN,0.356674944,20,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,192.35,0.141,103.75,77.97972973,0.405405405,0.432432432,0.162162162,PSEUIN,0.530628251,17,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,208.6083333,0.1175,56.05263158,104.3041667,0.5,0.395833333,0.104166667,PSEUIN,0.318453731,22,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,258.07,0.178,51.42857143,92.16785714,0.357142857,0.459183673,0.183673469,PSEUIN,0.362905494,23,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,215.5833333,0.1615,53.6,89.20689655,0.413793103,0.431034483,0.155172414,PSEUIN,0.336472237,28,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,261.5133333,0.151333333,42.09677419,102.1536458,0.390625,0.484375,0.125,PSEUIN,0.351397887,27,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
132,243.3166667,0.169,60.3030303,103.1451087,0.423913043,0.391304348,0.184782609,PSEUIN,0.336472237,21,1.81,-3.359976656,-0.809217421,0.285231253,1100,High
133,253.95,0.157,55.29411765,117.5305785,0.462809917,0.280991736,0.256198347,LITSPA,0.200670695,22,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,294.4833333,0.124333333,26.53465347,58.12171053,0.197368421,0.375,0.427631579,DICHGE,0.083381609,25,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,334.38,0.1395,49.5,139.325,0.416666667,0.37037037,0.212962963,PSEUIN,0.405465108,18,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,249.8142857,0.1135,91,107.0632653,0.428571429,0.408163265,0.163265306,PARACH,0.236388778,19,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,215.7346154,0.138,47.44680851,90.46935484,0.419354839,0.379032258,0.201612903,PARACH,0.446287103,25,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,248.0555556,0.113666667,67.24137931,97.06521739,0.391304348,0.420289855,0.188405797,PARACH,0.139761942,23,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
133,346.4533333,0.097666667,54.18604651,136.7578947,0.394736842,0.377192982,0.228070175,PSEUIN,0.510825624,25,1.45,-2.299231884,-2.977251388,-0.966215165,1100,High
134,270.3,0.102333333,18.98550725,112.0756098,0.414634146,0.393292683,0.192073171,PSEUIN,0.072320662,43,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
134,348.6142857,0.106,72.33333333,135.5722222,0.388888889,0.416666667,0.194444444,PSEUIN,0.139761942,23,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
134,292.7555556,0.149,35.43859649,102.124031,0.348837209,0.441860465,0.209302326,ELAEPR,0.271933715,21,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
134,339.3666667,0.173,110.8333333,117.4730769,0.346153846,0.461538462,0.192307692,PARACH,0.074107972,14,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
134,277.7857143,0.126,30.74380165,38.5049505,0.138613861,0.599009901,0.262376238,POMETO,0.023530497,43,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
134,228.5342105,0.192333333,10.89238845,93.41677291,0.40876494,0.36812749,0.22310757,TRIGTH,0.139761942,46,1.63,-1.718954674,-2.618786958,-0.79251842,1100,High
135,263.175,0.1405,80.52631579,73.44418605,0.279069767,0.441860465,0.279069767,PARACH,0.182321557,18,4.2,-0.71563447,0.295404374,1.655281121,1100,High
135,216.8333333,0.187,57.03703704,47.43229167,0.21875,0.5625,0.21875,PSEUIN,0.133531393,32,4.2,-0.71563447,0.295404374,1.655281121,1100,High
136,188.2,0.114,16,6.368299199,0.033837934,0.047491837,0.918670229,PHOELA,0.083381609,50,1.77,1.428053315,0.320387759,-1.338656977,1100,High
136,199.7466667,0.2505,31.96078431,28.00186916,0.140186916,0.238317757,0.247663551,CAPPFO,0.236388778,19,1.77,1.428053315,0.320387759,-1.338656977,1100,High
136,246.5458333,0.214,30.38834951,47.14820717,0.19123506,0.410358566,0.398406375,PITTKE,0.033901552,30,1.77,1.428053315,0.320387759,-1.338656977,1100,High
136,260.074359,0.16,25.42056075,44.48640351,0.171052632,0.20112782,0.627819549,SEMERE,0.09531018,33,1.77,1.428053315,0.320387759,-1.338656977,1100,High
136,374.1333333,0.118,158.5714286,124.7111111,0.333333333,0.388888889,0.277777778,PSEUIN,0.485507816,13,1.77,1.428053315,0.320387759,-1.338656977,1100,High
137,250.5681818,0.096,28.5046729,86.94794953,0.347003155,0.372239748,0.280757098,PSEUIN,0.246860078,32,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,245.8560976,0.137,14.08536585,95.54597156,0.388625592,0.259083728,0.352290679,SAPRTE,0.300104592,27,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,244.7121212,0.105,18.85964912,113.4896794,0.463768116,0.342555995,0.193675889,PARACH,0.139761942,46,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,265.0466667,0.101,36.66666667,106.8736559,0.403225806,0.322580645,0.274193548,PARACH,0.127833372,25,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,238.5383333,0.117,23.44632768,127.7213123,0.535433071,0.305511811,0.159055118,PARACH,0.16907633,45,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,244.0894737,0.112,31.66666667,106.0911765,0.434640523,0.352941176,0.212418301,PARACH,0.182321557,36,4.7,1.747554877,-1.086158302,0.548960766,1100,High
137,208.8863636,0.138666667,5.536626917,90.36095506,0.43258427,0.352247191,0.215168539,KNEMFU,0.087011377,36,4.7,1.747554877,-1.086158302,0.548960766,1100,High
138,133.6385768,0.159666667,5.096385542,67.71438937,0.506697924,0.338245144,0.155056932,KNEMFU,0,42,1.23,0.489021831,0.71417365,2.795606949,1100,High
138,286.2285714,0.111,42.83333333,92.88211921,0.324503311,0.417218543,0.258278146,PSEUIN,0.15415068,28,1.23,0.489021831,0.71417365,2.795606949,1100,High
138,340.75,0.2365,79.16666667,174,0.510638298,0.255319149,0.234042553,SAPRTE,0.318453731,11,1.23,0.489021831,0.71417365,2.795606949,1100,High
138,253.9222222,0.16,64.61538462,66.82163743,0.263157895,0.456140351,0.280701754,LITSPA,0.182321557,18,1.23,0.489021831,0.71417365,2.795606949,1100,High
138,206.49,0.186333333,42.68292683,120.8721951,0.585365854,0.2,0.214634146,LITSPA,0,20,1.23,0.489021831,0.71417365,2.795606949,1100,High
138,268.0392857,0.111666667,23.7398374,141.225,0.52688172,0.277777778,0.195340502,PSEUIN,0.138150338,31,1.23,0.489021831,0.71417365,2.795606949,1100,High
